Time (UTC),Forecasted Load,Actual Load
2024-11-22 05:00:00+00:00,55855.09,57341.66
2024-11-22 05:15:00+00:00,57485.24,59677.52
2024-11-22 05:30:00+00:00,59125.76,61592.8
2024-11-22 05:45:00+00:00,60454.47,63319.81
2024-11-22 06:00:00+00:00,62122.7,65061.69
2024-11-22 06:15:00+00:00,63044.59,66182.06
2024-11-22 06:30:00+00:00,63999.07,67157.21
2024-11-22 06:45:00+00:00,64674.47,68024.32
2024-11-22 07:00:00+00:00,65403.33,68823.96
2024-11-22 07:15:00+00:00,66057.46,68923.99
2024-11-22 07:30:00+00:00,66496.31,69871.07
2024-11-22 07:45:00+00:00,66734.42,69760.06
2024-11-22 08:00:00+00:00,66922.57,69228.97
2024-11-22 08:15:00+00:00,67135.1,69473.41
2024-11-22 08:30:00+00:00,67372.06,69939.93
2024-11-22 08:45:00+00:00,67392.08,69795.04
2024-11-22 09:00:00+00:00,67517.94,69577.1
2024-11-22 09:15:00+00:00,67561.31,69079.43
2024-11-22 09:30:00+00:00,67449.99,69453.64
2024-11-22 09:45:00+00:00,67550.52,69591.9
2024-11-22 10:00:00+00:00,67497.43,69757.94
2024-11-22 10:15:00+00:00,67673.27,70244.56
2024-11-22 10:30:00+00:00,67992.62,70337.17
2024-11-22 10:45:00+00:00,67832.41,70401.26
2024-11-22 11:00:00+00:00,67718.63,70526.73
2024-11-22 11:15:00+00:00,67371.71,70323.98
2024-11-22 11:30:00+00:00,67304.15,70246.59
2024-11-22 11:45:00+00:00,66889.81,70255.62
2024-11-22 12:00:00+00:00,66784.47,70385.11
2024-11-22 12:15:00+00:00,66189.66,69906.94
2024-11-22 12:30:00+00:00,65797.67,69417.65
2024-11-22 12:45:00+00:00,64992.51,69364.24
2024-11-22 13:00:00+00:00,64846.26,69465.26
2024-11-22 13:15:00+00:00,64462.09,69976.21
2024-11-22 13:30:00+00:00,64294.87,70068.84
2024-11-22 13:45:00+00:00,63890.96,69987.62
2024-11-22 14:00:00+00:00,63992.75,69950.19
2024-11-22 14:15:00+00:00,63597.37,70015.87
2024-11-22 14:30:00+00:00,63301.39,69750.45
2024-11-22 14:45:00+00:00,63162.68,69954.98
2024-11-22 15:00:00+00:00,63142.76,70212.7
2024-11-22 15:15:00+00:00,63186.78,70433.69
2024-11-22 15:30:00+00:00,63751.68,70986.82
2024-11-22 15:45:00+00:00,64541.16,71452.45
2024-11-22 16:00:00+00:00,65384.24,71809.39
2024-11-22 16:15:00+00:00,65901.65,72075.89
2024-11-22 16:30:00+00:00,65992.45,72376.36
2024-11-22 16:45:00+00:00,66026.22,72499.58
2024-11-22 17:00:00+00:00,66168.77,71960.41
2024-11-22 17:15:00+00:00,65904.28,71546.49
2024-11-22 17:30:00+00:00,65414.41,71205.58
2024-11-22 17:45:00+00:00,65404.41,70341.13
2024-11-22 18:00:00+00:00,65070.9,69345.15
2024-11-22 18:15:00+00:00,64101.94,68774.01
2024-11-22 18:30:00+00:00,63311.81,68067.36
2024-11-22 18:45:00+00:00,62594.34,67281.95
2024-11-22 19:00:00+00:00,61210.69,66155.66
2024-11-22 19:15:00+00:00,59939.06,65076.19
2024-11-22 19:30:00+00:00,58924.61,64031.78
2024-11-22 19:45:00+00:00,58174.13,62799.86
2024-11-22 20:00:00+00:00,57286.9,61688.76
2024-11-22 20:15:00+00:00,56526.38,61174.11
2024-11-22 20:30:00+00:00,55652.13,60126.65
2024-11-22 20:45:00+00:00,55168.65,58948.25
2024-11-22 21:00:00+00:00,54266.97,58518.75
2024-11-22 21:15:00+00:00,53636.47,57990.28
2024-11-22 21:30:00+00:00,52991.96,57583.9
2024-11-22 21:45:00+00:00,52231.88,57492.22
2024-11-22 22:00:00+00:00,50967.69,56150.25
2024-11-22 22:15:00+00:00,50264.92,54990.3
2024-11-22 22:30:00+00:00,49655.2,53863.51
2024-11-22 22:45:00+00:00,48847.67,52842.69
2024-11-22 23:00:00+00:00,47048.23,52074.87
2024-11-22 23:15:00+00:00,46518.54,51652.68
2024-11-22 23:30:00+00:00,45810.17,51165.84
2024-11-22 23:45:00+00:00,45267.42,50516.24
2024-11-23 00:00:00+00:00,44563.96,49894.83
2024-11-23 00:15:00+00:00,44209.08,49351.85
2024-11-23 00:30:00+00:00,43629.77,49517.69
2024-11-23 00:45:00+00:00,43183.81,49439.17
2024-11-23 01:00:00+00:00,42735.02,48514.5
2024-11-23 01:15:00+00:00,42412.83,48677.84
2024-11-23 01:30:00+00:00,42231.09,48695.61
2024-11-23 01:45:00+00:00,42233.6,48575.7
2024-11-23 02:00:00+00:00,41923.15,48276.37
2024-11-23 02:15:00+00:00,42115.48,48503.16
2024-11-23 02:30:00+00:00,41934.05,48778.9
2024-11-23 02:45:00+00:00,42376.65,48658.17
2024-11-23 03:00:00+00:00,42821.23,48781.66
2024-11-23 03:15:00+00:00,42960.69,48674.64
2024-11-23 03:30:00+00:00,43118.78,48925.78
2024-11-23 03:45:00+00:00,43372.69,48766.98
2024-11-23 04:00:00+00:00,43632.33,49194.33
2024-11-23 04:15:00+00:00,43794.22,49055.61
2024-11-23 04:30:00+00:00,44941.01,49318.45
2024-11-23 04:45:00+00:00,45182.39,49727.63
2024-11-23 05:00:00+00:00,45549.26,50092.64
2024-11-23 05:15:00+00:00,45727.58,50281.94
2024-11-23 05:30:00+00:00,46150.55,50509.89
2024-11-23 05:45:00+00:00,46556.1,50842.72
2024-11-23 06:00:00+00:00,47380.75,51855.04
2024-11-23 06:15:00+00:00,47905.75,52127.08
2024-11-23 06:30:00+00:00,48528.59,52988.47
2024-11-23 06:45:00+00:00,49085.96,53959.67
2024-11-23 07:00:00+00:00,50100.84,54728.17
2024-11-23 07:15:00+00:00,51108.73,55397.54
2024-11-23 07:30:00+00:00,52167.87,56262.78
2024-11-23 07:45:00+00:00,52862.18,56901.15
2024-11-23 08:00:00+00:00,53721.08,57724.1
2024-11-23 08:15:00+00:00,54543.82,58280.74
2024-11-23 08:30:00+00:00,55147.73,58671.43
2024-11-23 08:45:00+00:00,55665.32,58877.17
2024-11-23 09:00:00+00:00,56078.0,59611.44
2024-11-23 09:15:00+00:00,56363.93,59750.73
2024-11-23 09:30:00+00:00,56571.45,59924.91
2024-11-23 09:45:00+00:00,56657.23,59967.24
2024-11-23 10:00:00+00:00,56723.64,60630.31
2024-11-23 10:15:00+00:00,57262.01,60473.09
2024-11-23 10:30:00+00:00,57266.8,60724.77
2024-11-23 10:45:00+00:00,57339.5,60459.55
2024-11-23 11:00:00+00:00,57167.27,60167.25
2024-11-23 11:15:00+00:00,56870.64,59955.88
2024-11-23 11:30:00+00:00,56735.47,59919.47
2024-11-23 11:45:00+00:00,56351.19,59649.26
2024-11-23 12:00:00+00:00,56090.92,59135.77
2024-11-23 12:15:00+00:00,55293.5,58847.94
2024-11-23 12:30:00+00:00,55124.33,58294.95
2024-11-23 12:45:00+00:00,54583.63,57829.54
2024-11-23 13:00:00+00:00,54590.36,57535.76
2024-11-23 13:15:00+00:00,53985.52,57058.33
2024-11-23 13:30:00+00:00,53628.1,57467.74
2024-11-23 13:45:00+00:00,53509.94,57256.42
2024-11-23 14:00:00+00:00,53496.15,57450.69
2024-11-23 14:15:00+00:00,53183.1,57418.72
2024-11-23 14:30:00+00:00,53060.6,57703.29
2024-11-23 14:45:00+00:00,53042.68,57751.53
2024-11-23 15:00:00+00:00,53436.66,58458.99
2024-11-23 15:15:00+00:00,53380.72,59339.62
2024-11-23 15:30:00+00:00,53758.33,60191.55
2024-11-23 15:45:00+00:00,54497.43,60641.71
2024-11-23 16:00:00+00:00,55307.76,61578.34
2024-11-23 16:15:00+00:00,55565.17,62089.16
2024-11-23 16:30:00+00:00,55948.63,62734.8
2024-11-23 16:45:00+00:00,56043.24,63126.08
2024-11-23 17:00:00+00:00,56584.51,63085.28
2024-11-23 17:15:00+00:00,56151.97,63038.95
2024-11-23 17:30:00+00:00,56004.89,62783.03
2024-11-23 17:45:00+00:00,55842.44,62275.43
2024-11-23 18:00:00+00:00,55858.04,61862.22
2024-11-23 18:15:00+00:00,55259.27,61175.64
2024-11-23 18:30:00+00:00,54860.72,60515.5
2024-11-23 18:45:00+00:00,54246.56,59894.32
2024-11-23 19:00:00+00:00,53443.53,59228.53
2024-11-23 19:15:00+00:00,52690.79,58429.01
2024-11-23 19:30:00+00:00,51732.77,57511.34
2024-11-23 19:45:00+00:00,51107.47,56946.01
2024-11-23 20:00:00+00:00,50495.14,56483.04
2024-11-23 20:15:00+00:00,50019.29,55810.27
2024-11-23 20:30:00+00:00,49389.32,55063.94
2024-11-23 20:45:00+00:00,49218.39,54713.46
2024-11-23 21:00:00+00:00,48948.47,54619.77
2024-11-23 21:15:00+00:00,48614.6,53928.9
2024-11-23 21:30:00+00:00,48139.85,53770.86
2024-11-23 21:45:00+00:00,47580.85,52953.72
2024-11-23 22:00:00+00:00,46710.24,52487.8
2024-11-23 22:15:00+00:00,46220.22,51638.25
2024-11-23 22:30:00+00:00,45734.89,50886.05
2024-11-23 22:45:00+00:00,45145.7,50096.7
2024-11-23 23:00:00+00:00,42760.65,49138.73
2024-11-23 23:15:00+00:00,42184.65,48387.04
2024-11-23 23:30:00+00:00,41697.09,47799.46
2024-11-23 23:45:00+00:00,41165.25,47374.33
2024-11-24 00:00:00+00:00,40573.47,46409.78
2024-11-24 00:15:00+00:00,40304.28,45949.99
2024-11-24 00:30:00+00:00,39800.92,45919.23
2024-11-24 00:45:00+00:00,39425.26,46048.82
2024-11-24 01:00:00+00:00,38887.49,45354.35
2024-11-24 01:15:00+00:00,38519.08,45031.51
2024-11-24 01:30:00+00:00,38526.89,44755.47
2024-11-24 01:45:00+00:00,38471.32,44729.55
2024-11-24 02:00:00+00:00,38232.79,44290.3
2024-11-24 02:15:00+00:00,38248.96,44052.54
2024-11-24 02:30:00+00:00,38110.84,43896.84
2024-11-24 02:45:00+00:00,38297.49,43914.12
2024-11-24 03:00:00+00:00,38408.73,44422.84
2024-11-24 03:15:00+00:00,38517.62,44307.03
2024-11-24 03:30:00+00:00,38650.04,44375.77
2024-11-24 03:45:00+00:00,38874.67,44361.16
2024-11-24 04:00:00+00:00,39245.67,44473.0
2024-11-24 04:15:00+00:00,39338.69,44660.45
2024-11-24 04:30:00+00:00,39413.86,44725.52
2024-11-24 04:45:00+00:00,39702.5,44528.9
2024-11-24 05:00:00+00:00,39718.06,44533.3
2024-11-24 05:15:00+00:00,39943.55,44704.21
2024-11-24 05:30:00+00:00,40161.9,44620.65
2024-11-24 05:45:00+00:00,40484.95,44702.19
2024-11-24 06:00:00+00:00,41178.6,45059.02
2024-11-24 06:15:00+00:00,41502.51,45884.81
2024-11-24 06:30:00+00:00,42249.12,46481.46
2024-11-24 06:45:00+00:00,42682.88,46912.65
2024-11-24 07:00:00+00:00,43711.99,48145.07
2024-11-24 07:15:00+00:00,44449.33,48889.2
2024-11-24 07:30:00+00:00,45606.73,49788.91
2024-11-24 07:45:00+00:00,46271.81,50609.58
2024-11-24 08:00:00+00:00,47104.35,51588.89
2024-11-24 08:15:00+00:00,48100.72,52346.95
2024-11-24 08:30:00+00:00,48611.79,52869.91
2024-11-24 08:45:00+00:00,49154.42,53372.7
2024-11-24 09:00:00+00:00,49497.12,54196.25
2024-11-24 09:15:00+00:00,49928.27,54931.7
2024-11-24 09:30:00+00:00,50224.14,55278.38
2024-11-24 09:45:00+00:00,50587.53,55649.21
2024-11-24 10:00:00+00:00,50942.16,56222.98
2024-11-24 10:15:00+00:00,51419.0,56560.64
2024-11-24 10:30:00+00:00,51758.73,56841.06
2024-11-24 10:45:00+00:00,51775.96,56850.29
2024-11-24 11:00:00+00:00,51604.79,56840.89
2024-11-24 11:15:00+00:00,51348.51,56781.53
2024-11-24 11:30:00+00:00,51003.45,56400.67
2024-11-24 11:45:00+00:00,50646.47,56239.0
2024-11-24 12:00:00+00:00,50301.84,55791.52
2024-11-24 12:15:00+00:00,49772.63,55314.57
2024-11-24 12:30:00+00:00,49543.92,54855.14
2024-11-24 12:45:00+00:00,49124.72,54149.81
2024-11-24 13:00:00+00:00,49014.72,53779.08
2024-11-24 13:15:00+00:00,48763.21,53524.15
2024-11-24 13:30:00+00:00,48768.63,53591.73
2024-11-24 13:45:00+00:00,48772.5,53763.75
2024-11-24 14:00:00+00:00,48942.23,52968.24
2024-11-24 14:15:00+00:00,48872.63,53295.44
2024-11-24 14:30:00+00:00,48777.43,53821.5
2024-11-24 14:45:00+00:00,48819.6,53769.74
2024-11-24 15:00:00+00:00,49489.49,54615.97
2024-11-24 15:15:00+00:00,49493.37,55157.31
2024-11-24 15:30:00+00:00,49923.79,56245.67
2024-11-24 15:45:00+00:00,50768.41,57293.34
2024-11-24 16:00:00+00:00,52029.76,58091.18
2024-11-24 16:15:00+00:00,52534.29,58975.33
2024-11-24 16:30:00+00:00,52824.24,59624.54
2024-11-24 16:45:00+00:00,53180.33,59688.09
2024-11-24 17:00:00+00:00,53963.8,60231.01
2024-11-24 17:15:00+00:00,53805.12,59775.08
2024-11-24 17:30:00+00:00,53724.99,59757.47
2024-11-24 17:45:00+00:00,53772.86,59284.44
2024-11-24 18:00:00+00:00,53470.74,58935.14
2024-11-24 18:15:00+00:00,52855.11,58163.47
2024-11-24 18:30:00+00:00,52531.59,57752.39
2024-11-24 18:45:00+00:00,52013.44,57132.0
2024-11-24 19:00:00+00:00,51605.43,56745.91
2024-11-24 19:15:00+00:00,50822.81,55944.87
2024-11-24 19:30:00+00:00,50250.74,55099.47
2024-11-24 19:45:00+00:00,49730.06,54530.55
2024-11-24 20:00:00+00:00,49129.21,53755.5
2024-11-24 20:15:00+00:00,48727.35,53342.69
2024-11-24 20:30:00+00:00,48391.01,52828.61
2024-11-24 20:45:00+00:00,48236.11,52507.64
2024-11-24 21:00:00+00:00,47967.17,53031.41
2024-11-24 21:15:00+00:00,47647.76,52382.18
2024-11-24 21:30:00+00:00,47093.58,51838.48
2024-11-24 21:45:00+00:00,46569.19,51007.78
2024-11-24 22:00:00+00:00,45866.26,51134.06
2024-11-24 22:15:00+00:00,45263.69,49983.14
2024-11-24 22:30:00+00:00,44638.53,49360.21
2024-11-24 22:45:00+00:00,44062.52,48640.5
2024-11-24 23:00:00+00:00,43607.26,47364.84
2024-11-24 23:15:00+00:00,43238.45,46086.87
2024-11-24 23:30:00+00:00,42946.91,45522.45
2024-11-24 23:45:00+00:00,42487.07,45202.73
2024-11-25 00:00:00+00:00,41946.71,45452.67
2024-11-25 00:15:00+00:00,41722.3,44679.77
2024-11-25 00:30:00+00:00,41542.8,44519.56
2024-11-25 00:45:00+00:00,41476.54,44455.95
2024-11-25 01:00:00+00:00,41225.9,43882.46
2024-11-25 01:15:00+00:00,41058.32,43568.85
2024-11-25 01:30:00+00:00,41143.83,43409.23
2024-11-25 01:45:00+00:00,41186.1,43607.45
2024-11-25 02:00:00+00:00,41541.55,43622.31
2024-11-25 02:15:00+00:00,41735.02,43428.15
2024-11-25 02:30:00+00:00,41930.22,43766.25
2024-11-25 02:45:00+00:00,42493.41,44280.1
2024-11-25 03:00:00+00:00,43094.55,45091.19
2024-11-25 03:15:00+00:00,43831.44,45496.09
2024-11-25 03:30:00+00:00,44412.13,45940.42
2024-11-25 03:45:00+00:00,45099.85,46691.33
2024-11-25 04:00:00+00:00,46438.48,48064.0
2024-11-25 04:15:00+00:00,47124.02,48902.32
2024-11-25 04:30:00+00:00,49316.23,50400.6
2024-11-25 04:45:00+00:00,50916.96,52297.84
2024-11-25 05:00:00+00:00,53478.98,56685.85
2024-11-25 05:15:00+00:00,55129.28,59383.52
2024-11-25 05:30:00+00:00,56442.17,61726.21
2024-11-25 05:45:00+00:00,57691.49,63389.38
2024-11-25 06:00:00+00:00,59101.41,64203.24
2024-11-25 06:15:00+00:00,60254.2,65367.76
2024-11-25 06:30:00+00:00,60989.41,66286.02
2024-11-25 06:45:00+00:00,61571.68,66518.9
2024-11-25 07:00:00+00:00,62594.87,68113.72
2024-11-25 07:15:00+00:00,63034.11,68597.27
2024-11-25 07:30:00+00:00,63754.89,68733.43
2024-11-25 07:45:00+00:00,63800.67,68718.58
2024-11-25 08:00:00+00:00,63875.68,67993.86
2024-11-25 08:15:00+00:00,64516.81,68059.05
2024-11-25 08:30:00+00:00,64746.87,68384.18
2024-11-25 08:45:00+00:00,64944.12,68260.38
2024-11-25 09:00:00+00:00,64634.9,68066.73
2024-11-25 09:15:00+00:00,64963.11,68650.22
2024-11-25 09:30:00+00:00,65200.25,68899.08
2024-11-25 09:45:00+00:00,65361.3,68971.82
2024-11-25 10:00:00+00:00,65405.43,67489.49
2024-11-25 10:15:00+00:00,65960.25,67528.08
2024-11-25 10:30:00+00:00,66080.14,67966.49
2024-11-25 10:45:00+00:00,66029.32,67707.7
2024-11-25 11:00:00+00:00,65796.51,67213.52
2024-11-25 11:15:00+00:00,65877.54,66913.52
2024-11-25 11:30:00+00:00,65767.36,66553.37
2024-11-25 11:45:00+00:00,65666.2,66528.54
2024-11-25 12:00:00+00:00,65446.9,67916.15
2024-11-25 12:15:00+00:00,65277.35,67724.49
2024-11-25 12:30:00+00:00,64716.27,67080.57
2024-11-25 12:45:00+00:00,64405.4,66458.95
2024-11-25 13:00:00+00:00,64137.56,66920.92
2024-11-25 13:15:00+00:00,64024.73,67273.58
2024-11-25 13:30:00+00:00,64367.38,67275.6
2024-11-25 13:45:00+00:00,64187.89,67293.86
2024-11-25 14:00:00+00:00,63976.24,67764.62
2024-11-25 14:15:00+00:00,63667.1,67290.03
2024-11-25 14:30:00+00:00,63460.74,67145.96
2024-11-25 14:45:00+00:00,63076.31,67356.82
2024-11-25 15:00:00+00:00,63556.96,68211.04
2024-11-25 15:15:00+00:00,63334.77,68595.83
2024-11-25 15:30:00+00:00,63294.73,69150.17
2024-11-25 15:45:00+00:00,63471.32,70135.32
2024-11-25 16:00:00+00:00,64398.41,71295.51
2024-11-25 16:15:00+00:00,64816.66,71490.48
2024-11-25 16:30:00+00:00,65190.83,71758.85
2024-11-25 16:45:00+00:00,65284.69,72053.9
2024-11-25 17:00:00+00:00,65265.03,71621.81
2024-11-25 17:15:00+00:00,64750.72,71315.55
2024-11-25 17:30:00+00:00,64935.23,71094.0
2024-11-25 17:45:00+00:00,64662.27,70399.88
2024-11-25 18:00:00+00:00,64218.37,69955.72
2024-11-25 18:15:00+00:00,63579.02,69385.55
2024-11-25 18:30:00+00:00,63017.27,68690.05
2024-11-25 18:45:00+00:00,62449.28,67484.33
2024-11-25 19:00:00+00:00,61364.24,66866.05
2024-11-25 19:15:00+00:00,60052.61,65855.81
2024-11-25 19:30:00+00:00,59301.65,65042.31
2024-11-25 19:45:00+00:00,58416.02,63950.26
2024-11-25 20:00:00+00:00,57373.96,62821.77
2024-11-25 20:15:00+00:00,56795.88,61791.45
2024-11-25 20:30:00+00:00,56020.49,60438.57
2024-11-25 20:45:00+00:00,55146.6,59655.06
2024-11-25 21:00:00+00:00,54142.0,58874.49
2024-11-25 21:15:00+00:00,53627.49,57861.27
2024-11-25 21:30:00+00:00,52534.88,56360.02
2024-11-25 21:45:00+00:00,51727.42,55373.01
2024-11-25 22:00:00+00:00,50810.02,54845.47
2024-11-25 22:15:00+00:00,50152.26,54157.0
2024-11-25 22:30:00+00:00,49440.11,53268.67
2024-11-25 22:45:00+00:00,48882.21,52403.03
2024-11-25 23:00:00+00:00,48302.47,50684.29
2024-11-25 23:15:00+00:00,47930.62,50046.75
2024-11-25 23:30:00+00:00,47432.77,49637.71
2024-11-25 23:45:00+00:00,46907.62,49337.98
2024-11-26 00:00:00+00:00,46535.06,48832.08
2024-11-26 00:15:00+00:00,46007.8,48296.42
2024-11-26 00:30:00+00:00,45627.76,48288.9
2024-11-26 00:45:00+00:00,45455.46,48307.57
2024-11-26 01:00:00+00:00,45233.74,48070.65
2024-11-26 01:15:00+00:00,45012.72,47876.34
2024-11-26 01:30:00+00:00,45251.64,47882.77
2024-11-26 01:45:00+00:00,45296.41,47999.58
2024-11-26 02:00:00+00:00,45881.25,48394.76
2024-11-26 02:15:00+00:00,45739.2,48395.0
2024-11-26 02:30:00+00:00,45837.16,48883.81
2024-11-26 02:45:00+00:00,46164.11,49252.67
2024-11-26 03:00:00+00:00,46950.55,50209.49
2024-11-26 03:15:00+00:00,47129.7,50267.29
2024-11-26 03:30:00+00:00,47539.09,50680.49
2024-11-26 03:45:00+00:00,48424.75,51375.81
2024-11-26 04:00:00+00:00,49363.37,52701.81
2024-11-26 04:15:00+00:00,50047.78,52843.96
2024-11-26 04:30:00+00:00,51012.68,53739.41
2024-11-26 04:45:00+00:00,52392.46,55285.88
2024-11-26 05:00:00+00:00,54902.52,58512.59
2024-11-26 05:15:00+00:00,56645.49,60848.92
2024-11-26 05:30:00+00:00,58017.79,62297.15
2024-11-26 05:45:00+00:00,59387.57,63922.57
2024-11-26 06:00:00+00:00,61040.23,65958.56
2024-11-26 06:15:00+00:00,62100.81,67345.26
2024-11-26 06:30:00+00:00,62899.93,68222.27
2024-11-26 06:45:00+00:00,63782.0,68786.93
2024-11-26 07:00:00+00:00,64502.22,69693.33
2024-11-26 07:15:00+00:00,65365.86,70117.62
2024-11-26 07:30:00+00:00,65446.8,69919.03
2024-11-26 07:45:00+00:00,65715.51,70311.59
2024-11-26 08:00:00+00:00,65740.05,69787.47
2024-11-26 08:15:00+00:00,66012.43,69812.74
2024-11-26 08:30:00+00:00,66175.42,70136.99
2024-11-26 08:45:00+00:00,66234.55,70160.94
2024-11-26 09:00:00+00:00,66429.81,70038.51
2024-11-26 09:15:00+00:00,66365.71,69969.02
2024-11-26 09:30:00+00:00,66460.62,70074.66
2024-11-26 09:45:00+00:00,66669.24,70497.53
2024-11-26 10:00:00+00:00,66808.85,70605.93
2024-11-26 10:15:00+00:00,66835.92,70791.29
2024-11-26 10:30:00+00:00,67067.75,70486.64
2024-11-26 10:45:00+00:00,66951.48,70054.16
2024-11-26 11:00:00+00:00,66757.54,69167.04
2024-11-26 11:15:00+00:00,66693.37,68808.12
2024-11-26 11:30:00+00:00,66790.95,68872.37
2024-11-26 11:45:00+00:00,66560.96,68794.25
2024-11-26 12:00:00+00:00,66279.32,69191.2
2024-11-26 12:15:00+00:00,66080.18,68282.74
2024-11-26 12:30:00+00:00,65737.38,68068.21
2024-11-26 12:45:00+00:00,64986.12,67768.6
2024-11-26 13:00:00+00:00,64989.7,67468.62
2024-11-26 13:15:00+00:00,64727.92,67339.25
2024-11-26 13:30:00+00:00,64586.43,67138.67
2024-11-26 13:45:00+00:00,64552.8,66903.16
2024-11-26 14:00:00+00:00,64761.07,67586.8
2024-11-26 14:15:00+00:00,64538.63,67467.69
2024-11-26 14:30:00+00:00,64217.39,67519.72
2024-11-26 14:45:00+00:00,64129.17,67340.68
2024-11-26 15:00:00+00:00,64210.44,67830.07
2024-11-26 15:15:00+00:00,64462.79,68164.06
2024-11-26 15:30:00+00:00,64937.26,68642.1
2024-11-26 15:45:00+00:00,65389.9,69151.48
2024-11-26 16:00:00+00:00,66671.13,70046.46
2024-11-26 16:15:00+00:00,66678.76,70761.13
2024-11-26 16:30:00+00:00,66906.92,71155.16
2024-11-26 16:45:00+00:00,67169.31,70868.04
2024-11-26 17:00:00+00:00,67171.03,69541.04
2024-11-26 17:15:00+00:00,66837.08,69067.14
2024-11-26 17:30:00+00:00,66434.58,68903.94
2024-11-26 17:45:00+00:00,65908.31,68789.16
2024-11-26 18:00:00+00:00,65389.17,68334.64
2024-11-26 18:15:00+00:00,64423.97,67961.22
2024-11-26 18:30:00+00:00,63963.07,67483.48
2024-11-26 18:45:00+00:00,63197.97,66993.31
2024-11-26 19:00:00+00:00,62199.98,65811.77
2024-11-26 19:15:00+00:00,61251.34,65076.64
2024-11-26 19:30:00+00:00,60360.96,64101.4
2024-11-26 19:45:00+00:00,59700.95,63314.02
2024-11-26 20:00:00+00:00,58640.82,62347.93
2024-11-26 20:15:00+00:00,57869.95,61666.75
2024-11-26 20:30:00+00:00,57116.16,60707.35
2024-11-26 20:45:00+00:00,56294.86,59466.18
2024-11-26 21:00:00+00:00,55496.32,58011.75
2024-11-26 21:15:00+00:00,54752.48,57024.23
2024-11-26 21:30:00+00:00,53951.85,56144.12
2024-11-26 21:45:00+00:00,53332.04,55768.63
2024-11-26 22:00:00+00:00,52134.31,54870.83
2024-11-26 22:15:00+00:00,51583.09,53605.31
2024-11-26 22:30:00+00:00,50796.72,52881.07
2024-11-26 22:45:00+00:00,50430.46,51886.15
2024-11-26 23:00:00+00:00,49037.28,51211.96
2024-11-26 23:15:00+00:00,48472.68,50807.54
2024-11-26 23:30:00+00:00,48114.28,50711.62
2024-11-26 23:45:00+00:00,47541.24,50242.83
2024-11-27 00:00:00+00:00,47131.03,49559.24
2024-11-27 00:15:00+00:00,46859.49,49355.56
2024-11-27 00:30:00+00:00,46456.09,49227.08
2024-11-27 00:45:00+00:00,46422.63,49209.46
2024-11-27 01:00:00+00:00,46042.44,48377.89
2024-11-27 01:15:00+00:00,45931.75,48012.98
2024-11-27 01:30:00+00:00,46050.99,48202.56
2024-11-27 01:45:00+00:00,46139.29,48313.63
2024-11-27 02:00:00+00:00,46389.92,48177.75
2024-11-27 02:15:00+00:00,46517.55,48003.07
2024-11-27 02:30:00+00:00,46445.23,48213.35
2024-11-27 02:45:00+00:00,46985.81,48433.67
2024-11-27 03:00:00+00:00,47472.84,48636.76
2024-11-27 03:15:00+00:00,47974.22,48730.24
2024-11-27 03:30:00+00:00,48490.32,49032.41
2024-11-27 03:45:00+00:00,49161.53,49922.35
2024-11-27 04:00:00+00:00,50342.13,51247.7
2024-11-27 04:15:00+00:00,51089.82,52017.36
2024-11-27 04:30:00+00:00,51186.4,52874.42
2024-11-27 04:45:00+00:00,52461.89,54017.25
2024-11-27 05:00:00+00:00,55222.66,57100.36
2024-11-27 05:15:00+00:00,56961.47,59162.66
2024-11-27 05:30:00+00:00,58457.4,60733.09
2024-11-27 05:45:00+00:00,59710.9,62357.3
2024-11-27 06:00:00+00:00,61314.2,64028.11
2024-11-27 06:15:00+00:00,62335.74,65072.26
2024-11-27 06:30:00+00:00,63140.14,65722.97
2024-11-27 06:45:00+00:00,63790.66,66311.94
2024-11-27 07:00:00+00:00,64665.08,66706.76
2024-11-27 07:15:00+00:00,65152.15,67811.73
2024-11-27 07:30:00+00:00,65577.64,68082.17
2024-11-27 07:45:00+00:00,65878.97,68321.57
2024-11-27 08:00:00+00:00,66028.03,68063.21
2024-11-27 08:15:00+00:00,66361.97,68064.51
2024-11-27 08:30:00+00:00,66688.39,68454.2
2024-11-27 08:45:00+00:00,66935.4,68621.22
2024-11-27 09:00:00+00:00,66933.38,68204.24
2024-11-27 09:15:00+00:00,66995.76,68599.55
2024-11-27 09:30:00+00:00,67278.62,68916.53
2024-11-27 09:45:00+00:00,67452.44,68903.4
2024-11-27 10:00:00+00:00,67369.11,68903.31
2024-11-27 10:15:00+00:00,67153.4,69172.68
2024-11-27 10:30:00+00:00,67236.76,69018.57
2024-11-27 10:45:00+00:00,67308.27,68949.32
2024-11-27 11:00:00+00:00,66913.28,68778.56
2024-11-27 11:15:00+00:00,66574.66,68461.76
2024-11-27 11:30:00+00:00,66315.19,68290.25
2024-11-27 11:45:00+00:00,66162.05,67967.95
2024-11-27 12:00:00+00:00,66158.76,68200.11
2024-11-27 12:15:00+00:00,65655.95,67394.04
2024-11-27 12:30:00+00:00,65369.33,66870.24
2024-11-27 12:45:00+00:00,64717.01,66299.71
2024-11-27 13:00:00+00:00,64610.01,66110.7
2024-11-27 13:15:00+00:00,64533.0,65904.71
2024-11-27 13:30:00+00:00,64143.28,65966.64
2024-11-27 13:45:00+00:00,64218.42,65913.14
2024-11-27 14:00:00+00:00,64067.96,66434.1
